year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2079,81.326,40.470,101.531,60.719,94.966,54.690,29.701,80.190,37.795,68.582
2080,75.319,51.280,100.315,63.149,89.984,56.992,30.679,75.871,41.239,72.812
2081,76.821,44.270,112.376,59.505,92.622,53.284,28.419,98.574,36.059,80.347
2082,71.826,56.305,84.916,61.894,84.285,56.621,34.116,74.491,36.827,70.013
2083,76.993,57.819,96.667,58.785,86.233,56.891,34.410,74.413,38.036,69.750
2084,72.327,58.731,100.308,62.737,93.084,60.019,24.209,95.064,33.207,73.995
2085,75.453,56.201,89.934,60.820,84.195,55.593,30.472,79.557,35.016,66.389
2086,80.832,52.755,110.752,56.826,96.230,66.049,18.026,76.560,31.084,75.996
2087,74.477,52.958,104.003,63.165,88.949,54.456,21.913,74.560,37.315,67.038
2088,75.719,52.176,116.056,58.883,90.566,52.226,33.230,77.964,39.256,67.218
2089,78.442,51.396,92.438,59.481,89.171,47.765,31.096,73.224,37.539,69.640
2090,77.259,50.682,114.858,55.437,98.870,49.418,24.855,70.265,29.634,64.530
2091,80.313,57.713,100.697,63.993,96.125,46.287,26.295,69.778,31.652,66.400
2092,78.114,43.852,108.161,59.510,88.444,54.399,21.062,68.522,25.378,67.297
2093,69.595,41.784,97.427,60.664,95.016,46.026,26.213,88.560,37.314,69.719
2094,76.143,38.824,103.738,56.925,91.930,50.380,24.429,75.794,26.444,73.039
2095,71.009,43.073,93.698,51.871,92.097,50.447,30.500,84.149,31.658,78.219
2096,79.851,31.941,96.980,59.926,89.570,50.111,27.538,67.003,33.575,63.620
2097,67.529,39.710,96.966,50.820,86.168,45.845,18.869,83.729,24.212,73.428
2098,72.767,35.747,103.101,48.578,94.146,51.147,24.998,74.413,28.213,68.844
2099,70.493,37.935,98.877,49.078,86.555,44.497,25.330,61.497,36.505,57.212
