year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2044,19.982,19.004,21.846,19.274,21.344,20.955,19.093,22.036,19.446,21.486
2045,20.753,19.099,21.785,19.264,21.675,20.948,19.927,21.987,20.203,21.505
2046,20.811,19.049,23.217,19.864,21.434,20.729,19.309,22.436,19.783,21.616
2047,20.428,18.924,22.078,19.698,21.405,20.968,19.649,22.428,20.310,21.817
2048,20.544,18.384,21.578,19.702,21.283,21.210,19.385,22.804,20.049,22.010
2049,20.597,18.594,21.920,19.387,21.420,21.447,18.715,22.607,19.570,22.205
2050,20.418,19.106,21.644,19.425,21.456,21.192,20.069,22.815,20.220,22.322
2051,20.449,18.724,21.792,19.806,21.230,21.084,18.472,22.334,19.775,21.972
2052,20.441,19.175,22.515,19.474,21.785,21.076,19.167,21.951,19.869,21.824
2053,20.849,18.474,22.042,18.942,21.385,21.306,20.051,22.236,20.269,22.170
2054,20.792,18.851,22.277,19.234,21.673,21.447,19.448,22.863,19.913,22.375
2055,20.345,19.004,22.286,19.316,21.459,21.202,19.429,22.440,20.147,21.921
2056,21.130,19.002,21.927,19.855,21.786,21.508,19.645,22.773,20.251,22.638
2057,20.857,19.421,22.452,19.843,21.802,21.302,19.069,22.781,19.998,22.025
2058,20.839,19.515,22.757,19.826,21.987,21.689,20.210,22.399,20.442,22.359
2059,21.086,18.581,23.050,19.496,21.656,21.697,20.511,23.671,20.811,22.740
2060,20.956,18.264,21.709,19.728,21.602,21.811,19.541,23.084,20.246,22.559
2061,21.081,19.493,22.212,20.156,21.671,21.757,20.247,22.980,20.853,22.841
2062,21.017,19.179,22.283,19.535,22.003,21.662,20.682,23.304,20.904,22.555
2063,20.989,18.402,22.016,19.030,21.841,21.494,19.987,23.405,20.768,22.629
2064,20.903,18.798,23.128,19.630,21.997,21.947,19.921,23.514,20.855,22.945
2065,20.943,19.274,22.619,19.867,22.082,22.066,19.429,23.335,20.877,22.938
2066,20.916,19.688,21.991,19.951,21.816,21.992,19.542,23.678,21.104,22.903
2067,21.047,18.715,22.342,19.007,22.151,21.774,19.434,23.288,20.083,23.108
2068,20.806,18.478,22.312,19.328,21.825,22.116,20.894,23.281,21.175,23.154
2069,21.017,18.914,22.256,20.127,22.066,22.369,19.828,23.095,21.330,23.032
2070,20.935,18.756,21.930,19.589,21.711,22.456,20.016,23.637,21.138,23.420
2071,21.287,19.197,21.999,20.031,21.856,22.128,19.778,23.331,21.217,22.874
2072,21.061,18.863,22.048,19.874,21.682,22.190,20.555,23.562,20.857,23.356
2073,21.247,19.226,23.018,20.163,21.976,22.393,20.889,23.827,21.506,23.530
2074,21.011,19.780,21.983,19.827,21.598,22.556,20.188,23.810,21.522,23.681
2075,20.821,19.537,22.455,20.052,21.889,22.506,19.982,24.165,20.974,23.434
2076,20.965,18.563,23.258,19.858,21.935,22.765,19.834,24.039,21.729,23.811
2077,21.399,19.250,22.527,20.701,21.791,22.542,20.269,24.132,21.131,23.724
2078,20.817,19.859,22.528,20.056,22.033,23.363,20.012,23.762,21.145,23.689
2079,20.862,18.902,22.488,19.751,22.172,22.817,20.752,24.679,21.179,24.013
2080,21.293,19.309,22.645,19.996,21.828,23.007,20.803,24.335,21.581,23.852
2081,20.846,18.502,22.211,19.237,22.129,23.079,20.124,24.078,21.466,24.036
2082,21.450,19.634,22.768,20.220,22.635,22.892,20.780,24.512,21.567,23.909
2083,21.264,20.275,22.828,20.563,22.090,23.078,20.762,24.007,22.067,23.912
2084,21.307,19.478,22.411,20.329,22.026,22.736,19.414,24.499,21.452,23.932
2085,21.231,19.677,22.459,19.904,21.945,23.420,20.565,24.869,21.705,24.478
2086,20.747,19.489,22.983,20.151,22.040,22.936,21.030,25.421,21.564,24.169
2087,20.953,19.135,23.230,20.048,22.223,23.181,21.400,25.465,21.856,24.523
2088,21.198,18.442,22.191,19.604,22.069,23.484,21.061,25.444,22.374,24.532
2089,21.098,19.422,22.275,19.881,21.760,23.161,20.442,24.987,21.729,24.563
2090,20.893,19.555,22.556,20.218,21.999,23.501,21.546,25.789,22.259,24.296
2091,21.056,18.917,21.911,20.349,21.470,23.451,21.555,25.473,22.497,25.002
2092,21.110,18.750,23.177,20.265,22.569,23.432,20.922,25.178,21.746,25.095
2093,21.688,20.050,22.099,20.518,22.005,23.842,20.975,24.890,21.833,24.649
2094,21.285,19.536,22.599,19.995,21.936,24.133,21.566,26.068,22.533,25.585
2095,21.168,19.749,22.342,20.340,22.291,23.844,20.299,25.128,22.559,24.675
2096,21.066,19.114,23.836,19.877,22.272,23.937,21.231,25.651,22.549,25.397
2097,21.849,19.292,22.535,19.809,22.270,23.891,20.558,25.804,21.639,25.294
2098,21.334,19.274,23.056,19.807,22.385,23.829,21.124,25.992,22.096,25.075
2099,21.520,20.078,23.059,20.183,22.578,23.851,22.174,25.994,22.917,25.022
