year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2057,2376.007,2044.121,2775.800,2119.582,2721.698,2184.429,1597.540,2853.163,1844.921,2366.754
2058,2276.567,1741.094,2770.834,2100.759,2687.784,2185.021,1782.761,2605.163,1918.649,2519.927
2059,2322.865,1782.859,2754.124,1987.226,2675.994,2156.803,1772.321,2577.188,1846.113,2482.476
2060,2372.284,2068.894,2752.236,2146.881,2640.212,2102.405,1795.352,2531.514,1813.125,2315.381
2061,2275.805,1921.365,2782.592,2121.227,2691.575,2183.260,1706.979,2673.233,1806.470,2554.593
2062,2257.868,1838.196,2744.589,2009.979,2674.549,2145.523,1795.409,2632.220,1948.561,2402.725
2063,2356.350,1955.623,2791.741,2022.228,2684.490,2156.305,1503.237,2742.312,1779.915,2390.833
2064,2357.849,1782.836,2923.833,2112.961,2575.429,2171.877,1702.144,2712.130,1845.723,2455.632
2065,2279.270,2019.585,2697.596,2050.831,2656.706,2130.264,1684.483,2734.316,1816.109,2466.990
2066,2330.213,1825.349,2830.860,1974.872,2511.965,2020.832,1679.592,2770.846,1752.530,2425.280
2067,2410.767,1978.868,2657.245,2144.712,2577.277,1989.751,1564.013,2544.433,1690.912,2509.776
2068,2408.614,2004.591,2880.417,2051.463,2674.345,1968.254,1657.230,2516.820,1675.900,2408.528
2069,2355.112,1983.408,2757.411,2058.944,2686.885,1939.022,1471.938,2355.905,1719.108,2223.162
2070,2346.825,1928.588,2888.172,2087.095,2511.195,1981.717,1461.546,2378.724,1664.069,2286.662
2071,2257.518,2027.331,2737.814,2062.071,2563.108,1901.377,1457.223,2473.206,1665.072,2296.714
2072,2235.247,1746.822,2995.827,1819.405,2629.499,1968.871,1604.414,2439.335,1631.033,2432.499
2073,2272.656,1953.502,2747.099,2062.287,2586.148,1979.399,1595.385,2462.585,1636.019,2259.036
2074,2295.165,1822.906,2860.558,1936.558,2674.090,1975.616,1677.078,2399.953,1736.731,2339.041
2075,2352.771,1902.609,2808.720,2067.545,2654.857,1832.707,1564.434,2519.682,1658.837,2306.906
2076,2276.881,1829.893,2619.581,2013.694,2605.539,1894.874,1443.514,2422.658,1591.082,2226.609
2077,2326.539,1914.415,2894.999,1998.430,2623.384,1831.466,1643.081,2547.019,1666.601,2204.439
2078,2220.492,1777.759,2714.893,1938.057,2470.717,1815.333,1447.885,2326.414,1527.099,2221.217
2079,2212.529,1878.668,2749.158,1946.635,2550.743,1896.102,1325.814,2436.116,1540.190,2224.620
2080,2388.780,1853.311,2691.584,1904.581,2553.130,1968.709,1499.498,2400.203,1543.213,2311.731
2081,2203.963,1702.484,2904.090,1789.567,2625.677,1964.953,1342.448,2358.133,1412.200,2219.369
2082,2266.059,1795.275,2798.463,1999.989,2452.906,1759.998,1464.259,2251.656,1531.042,2158.447
2083,2308.844,1754.523,2634.955,2051.410,2597.196,1841.463,1376.391,2359.007,1589.047,2285.961
2084,2287.094,1972.583,2716.790,2037.517,2626.200,1942.100,1431.812,2309.631,1515.253,2239.133
2085,2326.882,1964.732,3009.041,2024.677,2589.574,1869.086,1300.328,2244.408,1590.402,2142.709
2086,2312.967,1803.058,2814.409,1951.451,2576.686,1781.420,1314.248,2065.914,1504.905,2044.226
2087,2361.708,1835.560,2707.110,2093.716,2661.329,1750.318,1242.205,2156.159,1574.654,1904.513
2088,2322.956,1937.311,2640.010,2047.126,2528.757,1760.676,1396.096,2500.206,1517.654,2052.581
2089,2338.123,1902.277,2741.403,1947.258,2581.542,1704.762,1366.902,2363.468,1453.960,2033.336
2090,2301.878,1626.994,2559.661,2017.768,2556.889,1718.670,1169.978,2405.967,1559.400,2141.610
2091,2280.575,1818.980,2667.615,1935.617,2493.891,1724.064,1208.380,2333.759,1433.588,2079.106
2092,2224.655,1821.979,2583.918,1958.286,2547.295,1774.704,1188.220,2326.086,1481.954,2173.227
2093,2258.025,2004.171,2631.146,2043.938,2619.140,1669.719,1334.137,2199.467,1362.592,2026.958
2094,2268.460,1887.454,2635.741,2041.459,2568.744,1606.796,1167.714,2351.934,1340.814,2183.711
2095,2189.405,1944.403,2732.008,2097.291,2603.467,1815.473,1281.268,2285.079,1372.640,2068.821
2096,2288.526,1823.468,2684.452,1967.050,2575.735,1607.203,1266.824,2388.182,1301.941,2165.882
2097,2165.328,1833.435,2889.353,1919.641,2730.589,1645.732,1106.178,2010.440,1373.522,1987.377
2098,2145.007,1813.341,2823.946,1970.190,2665.513,1661.785,1081.472,2075.584,1265.941,2009.608
2099,2115.909,1693.820,2776.153,1789.824,2581.407,1613.416,1263.399,2171.637,1333.190,2058.644
