year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2032,132.965,34.815,218.411,65.923,197.694,116.900,81.931,261.804,89.357,214.834
2033,131.007,65.248,252.351,71.647,192.705,158.015,74.662,313.123,103.294,213.025
2034,123.197,78.548,299.963,84.045,193.621,118.971,36.252,256.865,91.589,211.687
2035,122.460,55.772,305.896,85.091,197.913,174.080,79.715,330.324,101.684,290.105
2036,135.517,73.246,255.225,81.491,181.400,144.194,76.490,279.065,83.787,229.047
2037,140.081,63.118,262.215,104.952,226.021,144.733,58.253,241.868,96.013,214.528
2038,124.941,65.862,250.546,72.936,197.574,182.363,95.827,318.197,102.748,279.317
2039,135.742,52.142,236.174,82.652,205.741,179.959,97.998,312.942,108.524,242.056
2040,146.511,64.597,268.563,83.423,198.978,177.628,57.705,267.613,94.665,249.042
2041,128.042,77.454,245.629,101.854,228.107,165.516,81.201,316.164,118.268,254.449
2042,155.951,45.152,214.484,71.970,211.293,196.315,98.559,266.541,113.180,246.576
2043,153.078,88.897,242.223,110.223,222.524,196.032,47.698,319.959,112.061,284.307
2044,165.936,53.451,402.387,100.871,252.177,173.677,67.868,311.743,97.319,235.537
2045,130.824,70.921,409.235,73.186,240.581,194.665,111.447,407.958,122.824,271.816
2046,124.116,51.867,272.869,86.094,228.689,208.772,81.906,358.835,131.721,333.900
2047,177.499,46.202,283.491,94.526,234.331,206.688,44.200,315.963,119.735,288.623
2048,163.615,107.279,285.222,119.452,268.712,193.524,108.915,395.266,130.091,336.257
2049,141.804,72.119,297.791,82.407,274.858,197.861,89.696,365.058,158.508,286.278
2050,173.468,47.841,305.974,123.598,266.135,222.908,90.249,400.338,137.262,342.538
2051,180.299,72.630,358.155,81.389,281.202,239.339,94.233,401.735,164.126,326.020
2052,173.094,83.134,319.153,108.642,252.223,233.623,61.288,382.192,146.630,365.940
2053,178.144,63.650,331.518,124.472,239.305,260.559,136.394,434.902,177.320,390.449
2054,171.044,72.409,283.430,109.256,229.654,252.433,97.753,497.323,154.293,375.676
2055,189.718,73.695,379.487,111.200,260.467,263.437,163.791,409.304,193.661,376.558
2056,183.649,71.285,374.478,83.820,286.376,243.896,178.753,394.043,202.786,368.235
2057,198.059,50.985,344.488,126.882,321.012,250.251,111.632,504.738,165.369,369.735
2058,214.617,85.883,370.045,101.879,287.298,258.195,110.363,358.223,189.591,350.578
2059,193.425,52.509,303.656,92.407,287.425,267.826,152.820,429.509,182.397,358.588
2060,195.950,72.061,313.263,121.534,253.988,306.089,140.147,454.691,215.859,417.895
2061,190.080,95.117,381.057,108.510,363.159,309.363,84.665,497.043,144.004,394.761
2062,195.376,84.569,438.856,124.355,328.093,252.832,111.022,501.318,194.971,484.692
2063,221.670,68.859,308.257,111.233,296.563,264.156,104.725,489.174,174.123,412.892
2064,214.776,54.813,368.876,103.827,259.026,292.055,112.824,512.832,215.038,450.942
2065,181.621,82.924,332.005,109.715,301.002,321.117,175.391,567.322,240.044,429.097
2066,215.203,88.737,314.041,117.996,278.241,337.297,196.861,577.098,207.782,533.364
2067,168.081,114.254,385.024,135.460,274.753,348.375,185.638,641.438,190.254,525.176
2068,192.966,56.809,313.425,122.505,277.161,335.854,197.730,481.976,281.194,463.700
2069,192.980,44.290,484.624,131.171,321.504,341.581,210.053,512.924,230.965,480.261
2070,205.463,68.539,306.381,111.366,282.370,348.470,159.037,544.694,206.949,486.158
2071,262.116,108.247,403.180,164.338,348.726,359.916,214.782,591.228,240.172,499.607
2072,206.599,86.559,434.377,134.223,343.678,414.544,164.761,625.785,244.645,583.998
2073,210.094,85.091,424.050,109.721,314.493,415.835,190.872,559.782,253.921,483.059
2074,205.690,80.718,482.395,120.079,305.282,366.584,238.744,546.342,253.045,474.505
2075,207.054,110.904,403.893,116.368,339.837,372.510,186.422,645.325,265.427,562.096
2076,203.742,117.985,377.076,157.550,343.132,417.426,198.029,643.171,274.674,606.544
2077,214.011,68.541,396.505,122.252,374.203,406.460,153.593,761.853,304.520,538.362
2078,208.378,119.384,418.366,141.476,337.827,400.806,224.733,662.707,258.644,582.648
2079,239.732,108.227,406.101,150.686,307.887,428.712,208.587,709.002,246.448,545.958
2080,226.641,99.563,349.118,144.105,302.138,408.748,179.625,759.794,269.822,720.171
2081,221.003,88.518,391.854,121.138,372.077,452.389,212.345,785.465,272.469,612.220
2082,203.554,108.082,330.631,125.572,295.337,456.886,259.449,720.634,348.403,625.917
2083,204.554,110.438,362.511,137.068,308.568,437.230,229.084,773.741,327.208,585.660
2084,225.431,122.811,472.336,134.909,389.066,438.457,279.231,670.002,284.042,636.837
2085,203.531,85.158,394.572,151.671,334.531,479.270,217.896,690.702,335.914,649.839
2086,221.230,87.331,384.909,150.935,343.459,505.307,245.644,817.145,318.985,669.090
2087,198.694,55.996,351.886,116.424,300.306,488.524,260.877,825.905,336.300,755.600
2088,211.745,90.588,403.046,110.888,350.625,501.224,316.927,756.746,340.592,700.145
2089,261.660,96.505,375.878,150.959,348.069,551.624,274.965,819.841,297.918,711.638
2090,206.130,114.409,412.250,164.448,294.875,526.768,207.683,856.384,348.891,757.577
2091,228.071,124.748,358.655,149.124,327.580,520.487,304.579,733.214,423.649,681.394
2092,267.222,69.787,396.048,120.065,371.402,576.779,303.805,801.650,338.677,755.876
2093,200.326,102.018,350.256,138.714,286.750,564.819,299.299,1042.581,334.467,635.722
2094,234.334,124.953,333.289,157.384,309.382,495.286,218.689,822.872,332.849,761.996
2095,224.055,124.763,409.154,153.572,344.592,504.405,259.639,893.408,358.598,733.372
2096,223.005,123.053,412.434,126.500,383.591,603.373,245.798,920.745,353.750,792.900
2097,278.710,110.423,434.569,120.656,358.642,546.538,345.863,890.699,386.239,803.224
2098,254.478,112.699,434.341,122.183,423.927,551.367,369.102,987.155,396.926,861.787
2099,240.567,151.718,466.918,169.484,340.004,550.388,310.196,1009.805,373.803,876.046
